dataset_id,age,richness
46280,5000,13
46280,6000,12
46280,7000,16
46280,8000,10
46280,9000,13
46280,10000,24
46280,11000,18
46280,12000,18
46457,1000,12
46457,2000,10
46457,3000,10
46457,4000,17
46457,10000,10
46469,2000,10
46469,3000,17
46469,4000,19
46469,5000,20
46469,10000,15
46477,1000,15
46477,2000,14
46477,3000,15
46477,4000,12
46477,5000,17
46477,6000,15
46477,7000,12
46477,8000,17
46477,9000,16
46477,10000,13
46481,1000,14
46481,2000,16
46481,10000,17
46490,1000,15
46490,2000,14
46490,3000,13
46490,4000,11
46490,10000,16
46514,2000,10
46514,3000,12
46514,4000,7
46514,5000,11
46514,6000,14
46514,7000,12
46514,8000,13
46514,10000,7
46516,1000,18
46516,2000,14
46516,3000,18
46516,10000,15
46544,1000,22
46544,2000,13
46544,10000,16
47005,1000,25
47005,2000,19
47005,3000,22
47005,4000,22
47005,5000,23
47005,6000,16
47005,7000,20
47005,8000,18
47005,9000,20
47005,10000,21
47005,12000,20
47520,1000,31
47520,2000,16
47520,3000,16
47520,4000,14
47520,10000,18
47537,1000,31
47537,10000,27
47590,1000,37
47590,10000,18
48072,1000,27
48072,2000,18
48072,3000,14
48072,4000,13
48072,5000,15
48072,6000,13
48072,8000,17
48072,9000,9
48072,10000,15
48358,1000,31
48358,10000,22
48735,1000,26
48735,2000,18
48735,3000,11
48735,4000,10
48735,5000,14
48735,6000,17
48735,7000,16
48735,10000,15
48738,1000,16
48738,10000,21
48769,1000,20
48769,10000,16
48777,1000,24
48777,10000,14
48782,1000,17
48782,2000,11
48782,10000,16
48798,1000,23
48798,10000,22
48917,1000,17
48917,2000,15
48917,3000,12
48917,10000,13
48919,1000,16
48919,2000,18
48919,10000,16
48921,1000,15
48921,2000,12
48921,3000,12
48921,4000,19
48921,10000,14
48923,1000,20
48923,2000,8
48923,3000,16
48923,10000,12
48926,10000,21
48931,1000,21
48931,2000,25
48931,3000,21
48931,4000,18
48931,10000,23
48935,1000,30
48935,2000,10
48935,3000,16
48935,4000,11
48935,10000,14
48937,10000,25
48950,2000,22
48950,3000,23
48950,10000,19
48960,1000,23
48960,2000,16
48960,3000,15
48960,4000,19
48960,5000,22
48960,6000,21
48960,10000,19
48966,1000,25
48966,2000,15
48966,3000,14
48966,4000,13
48966,5000,17
48966,10000,29
48982,1000,25
48982,2000,17
48982,3000,16
48982,10000,17
49076,1000,27
49076,10000,27
49078,1000,28
49078,10000,30
49120,1000,8
49120,10000,10
49128,2000,22
49128,10000,10
49137,3000,13
49137,10000,9
49143,1000,29
49143,10000,26
49149,1000,27
49149,2000,28
49149,3000,23
49149,4000,15
49149,5000,16
49149,6000,14
49149,7000,12
49149,8000,20
49149,9000,24
49149,10000,31
49175,1000,29
49175,10000,22
49177,1000,24
49177,2000,15
49177,3000,17
49177,4000,18
49177,5000,21
49177,6000,16
49177,7000,21
49177,8000,19
49177,9000,20
49177,10000,20
49177,11000,20
49177,12000,19
49179,1000,30
49179,10000,13
49222,1000,29
49222,2000,19
49222,4000,22
49222,5000,24
49222,7000,21
49222,9000,20
49222,10000,22
49222,11000,20
49240,1000,11
49240,2000,20
49242,1000,22
49242,2000,18
49242,3000,21
49242,4000,22
49242,5000,13
49242,6000,16
49242,7000,13
49242,8000,13
49242,9000,13
49242,10000,15
49263,1000,17
49263,10000,33
49265,1000,22
49265,10000,18
49388,10000,23
49430,1000,28
49430,2000,13
49430,10000,25
49432,1000,28
49432,2000,12
49432,3000,8
49432,10000,30
49434,1000,28
49434,10000,17
49444,1000,27
49444,2000,15
49444,3000,11
49444,4000,13
49444,5000,12
49444,6000,14
49444,7000,13
49444,10000,16
49466,1000,21
49466,2000,17
49466,3000,11
49466,4000,16
49466,5000,14
49466,6000,16
49468,1000,24
49468,2000,14
49468,3000,12
49468,4000,8
49468,5000,15
49468,6000,20
49468,7000,19
49468,8000,9
49468,10000,18
49477,10000,21
49507,1000,11
49507,10000,6
49511,1000,23
49511,2000,13
49511,3000,13
49511,4000,15
49511,5000,16
49511,10000,22
49513,1000,28
49513,2000,24
49513,3000,24
49513,4000,15
49513,5000,17
49513,6000,18
49513,7000,18
49513,10000,21
49530,1000,19
49530,2000,24
49530,3000,25
49530,10000,15
49636,1000,15
49636,10000,13
49642,1000,20
49642,2000,8
49642,10000,18
49654,10000,13
49656,1000,18
49658,1000,22
49658,2000,9
49658,3000,11
49658,10000,19
49660,1000,20
49660,2000,7
49660,3000,9
49660,10000,14
49906,1000,22
49906,10000,22
52082,1000,18
52082,10000,12
52088,1000,14
52088,10000,14
52092,1000,27
52092,2000,23
52092,3000,23
52092,4000,21
52092,5000,22
52092,6000,23
52092,7000,20
52092,8000,17
52092,9000,20
52092,10000,23
52107,1000,43
52107,10000,39
52113,1000,26
52113,2000,12
52121,1000,25
52121,10000,24
52127,1000,33
52127,2000,25
52127,3000,25
52127,4000,25
52127,5000,20
52127,6000,29
52127,7000,19
52127,8000,26
52127,10000,30
52214,1000,13
52214,10000,9
52238,1000,18
52238,2000,19
52238,3000,18
52238,4000,21
52238,5000,22
52238,6000,19
52238,10000,13
52255,1000,26
52255,10000,25
52260,1000,40
52260,2000,30
52260,3000,23
52260,4000,19
52260,5000,18
52260,6000,19
52260,7000,19
52260,8000,22
52260,9000,15
52260,10000,29
52260,11000,15
52260,12000,13
52268,2000,15
52285,2000,25
52285,3000,33
52285,4000,27
52285,5000,25
52285,6000,28
52285,7000,32
52285,10000,34
52439,1000,27
52439,10000,20
52663,2000,25
52663,3000,19
52663,4000,19
52663,5000,24
52663,7000,26
52663,8000,20
52663,9000,22
52663,10000,37
52663,11000,26
52663,12000,24
52665,1000,19
52665,2000,17
52665,3000,13
52665,4000,16
52665,6000,13
52665,10000,24
52673,1000,30
52673,10000,22
52790,1000,26
52790,2000,17
52790,3000,15
52790,4000,15
52790,5000,11
52790,6000,11
52790,7000,9
52790,8000,16
52790,10000,22
52901,1000,38
52901,10000,37
52919,1000,28
52919,10000,17
53098,2000,20
53098,3000,22
53098,4000,20
53098,5000,28
53098,6000,24
53098,7000,25
531,3000,17
531,5000,16
531,6000,17
531,8000,21
531,10000,23
53119,1000,17
53119,2000,17
53275,1000,28
53275,10000,22
53279,1000,24
53279,10000,22
53286,10000,18
53966,1000,13
53966,10000,18
53968,1000,13
53968,10000,12
53969,1000,14
53969,2000,18
53969,10000,12
53970,1000,13
53970,2000,18
53970,10000,13
53978,1000,12
53978,10000,13
53980,1000,15
53980,10000,15
53986,1000,11
53986,10000,12
53988,1000,13
53988,10000,10
53991,1000,10
53991,2000,16
53991,10000,14
53997,1000,21
53997,10000,20
54003,1000,23
54003,2000,13
54003,10000,15
54004,1000,17
54004,2000,10
54004,3000,16
54004,10000,15
54005,1000,16
54005,2000,10
54005,3000,15
54005,10000,16
54016,10000,22
54024,1000,22
54024,2000,11
54024,3000,13
54024,4000,20
54024,5000,27
54024,10000,18
55045,1000,15
55045,2000,12
55045,3000,11
55045,4000,13
55045,5000,20
55045,10000,13
55439,2000,13
55439,3000,17
55439,10000,24
55815,1000,20
55815,2000,12
55815,5000,12
55815,6000,9
55815,10000,14
57611,10000,22
57645,2000,24
57645,3000,28
57645,4000,22
57645,5000,29
57645,6000,24
57645,7000,25
57645,8000,26
57645,9000,24
57645,10000,26
57654,10000,39
57659,2000,21
57659,3000,33
57659,4000,28
57659,5000,21
57659,6000,28
57659,7000,23
57659,8000,23
57659,9000,27
57659,10000,32
57659,11000,22
57659,12000,22
57662,1000,40
57662,2000,34
57662,3000,39
57662,4000,31
57662,5000,30
57662,6000,27
57662,7000,27
57662,8000,29
57662,9000,20
57662,10000,34
57662,11000,23
57671,10000,18
57678,2000,25
57678,3000,23
57678,10000,29
57738,1000,32
57738,2000,16
57738,3000,18
57738,4000,18
57738,5000,15
57738,6000,22
57738,7000,17
57738,10000,22
57743,1000,37
57743,2000,20
57743,8000,14
57743,10000,37
57776,1000,33
57776,2000,20
57776,3000,24
57776,10000,32
57987,1000,25
57987,4000,25
57987,8000,22
57987,10000,27
58000,1000,17
58000,2000,20
58000,10000,15
58029,1000,37
58029,2000,26
58029,3000,31
58029,4000,22
58029,5000,28
58029,10000,34
58082,10000,10
58086,2000,13
58086,3000,14
58086,10000,13
58520,1000,28
58520,10000,23
58542,1000,26
58542,2000,14
58542,3000,14
58542,4000,14
58542,5000,7
58542,6000,14
58542,7000,20
58542,8000,20
58542,9000,10
58542,10000,19
58542,11000,18
58689,2000,8
58689,3000,15
58689,4000,19
58689,5000,17
58689,6000,15
58689,7000,15
58689,8000,14
58689,9000,10
58689,10000,16
58689,11000,19
58694,1000,24
58694,10000,27
58736,1000,17
58736,2000,19
58736,3000,27
58736,4000,21
58736,5000,24
58736,6000,20
58736,7000,24
58736,8000,24
58736,9000,22
58736,10000,20
58736,11000,25
58736,12000,21
58764,2000,21
58764,3000,23
58764,10000,18
58775,1000,29
58775,10000,24
58790,1000,31
58790,2000,21
58790,3000,19
58790,4000,19
58790,5000,28
58790,6000,25
58790,7000,24
58790,8000,24
58790,9000,21
58790,10000,20
58790,11000,24
58790,12000,23
58797,1000,24
58797,2000,19
58797,3000,24
58797,4000,20
58797,5000,22
58797,6000,18
58797,7000,25
58797,10000,18
58810,1000,31
58810,2000,17
58810,3000,20
58810,4000,25
58810,5000,26
58810,6000,21
58810,7000,24
58810,10000,27
58820,1000,30
58820,2000,22
58820,3000,17
58820,4000,23
58820,5000,23
58820,6000,20
58820,7000,24
58820,10000,29
59895,1000,21
59895,10000,18
59898,2000,16
59898,3000,15
59898,4000,11
59898,5000,9
59898,6000,6
59898,7000,12
59898,8000,10
59898,9000,20
59898,10000,19
59898,11000,10
59969,1000,26
59969,2000,16
59969,3000,11
59969,4000,13
59969,5000,15
59969,10000,17
720,1000,15
720,2000,14
720,3000,10
720,10000,13
723,1000,37
723,10000,27
784,1000,38
784,2000,26
784,3000,26
784,6000,21
784,10000,25
977,2000,11
977,3000,10
977,4000,20
977,5000,19
977,10000,17
