dataset_id,age,richness
2593,10000,15
2593,11000,17
2593,12000,16
2599,1000,18
2599,2000,16
2599,3000,15
2599,4000,10
2599,5000,16
2599,6000,14
260,1000,25
260,2000,19
260,5000,17
260,6000,18
260,7000,18
260,8000,17
260,10000,21
260,12000,18
2609,2000,20
2609,3000,21
2609,4000,21
2609,5000,18
2609,6000,18
2609,7000,29
2609,8000,22
2609,9000,21
2609,10000,17
2609,11000,19
2609,12000,24
2610,1000,12
2610,2000,22
2610,10000,12
2611,1000,12
2611,2000,8
2611,3000,12
2611,4000,8
2611,5000,8
2611,10000,13
2615,1000,12
2615,2000,8
2615,3000,8
2615,4000,9
2615,5000,9
2615,6000,10
2615,7000,4
2615,10000,12
2617,1000,23
2617,2000,13
2617,3000,18
2617,4000,14
2617,5000,11
2617,6000,14
2617,7000,15
2617,8000,16
2617,9000,20
2617,10000,20
2617,11000,21
2617,12000,22
2619,1000,13
2619,2000,14
2619,3000,14
2619,5000,14
2619,6000,13
2619,7000,13
2619,8000,12
2619,9000,16
2619,10000,13
2619,11000,9
2622,1000,11
2622,2000,9
2622,3000,11
2622,4000,13
2622,10000,11
2626,1000,28
2626,2000,15
2626,3000,14
2626,4000,15
2626,5000,18
2626,6000,18
2626,7000,16
2626,8000,15
2626,9000,21
2626,10000,19
2626,11000,21
2626,12000,20
2637,1000,15
2637,2000,12
2637,3000,15
2637,4000,15
2637,5000,12
2637,6000,12
2637,7000,13
2637,8000,12
2637,10000,12
2642,1000,11
2642,2000,10
2642,3000,9
2642,4000,11
2642,5000,10
2642,6000,7
2642,7000,9
2642,8000,11
2642,10000,9
2642,11000,8
2644,1000,10
2644,10000,14
2647,1000,18
2647,2000,18
2647,3000,14
2647,4000,19
2647,10000,14
2652,1000,10
2652,2000,11
2652,3000,13
26606,1000,17
26606,10000,12
2661,1000,8
2661,3000,10
2661,4000,9
2661,6000,7
2661,7000,7
2661,8000,8
2661,9000,9
2661,10000,8
2661,11000,6
2661,12000,6
2663,1000,29
2663,2000,16
2663,3000,13
2663,4000,16
2663,5000,16
2663,6000,23
2663,7000,19
2663,8000,29
2663,9000,21
2663,10000,17
2663,11000,22
2663,12000,19
2671,2000,7
2671,3000,10
2671,4000,12
2671,5000,19
2671,6000,24
2671,7000,9
275,1000,22
275,2000,19
275,3000,23
275,4000,21
275,5000,17
275,6000,21
275,10000,23
281,1000,22
281,3000,22
281,4000,25
281,5000,23
281,10000,16
287,1000,19
287,2000,17
287,3000,7
287,4000,12
287,5000,10
287,10000,14
2880,1000,19
2880,2000,10
2880,3000,11
2880,10000,15
2882,1000,8
2882,2000,11
2882,3000,11
2882,4000,7
2882,5000,5
2882,6000,9
2882,8000,6
2882,10000,7
2888,1000,26
2888,2000,23
2888,3000,19
2888,5000,22
2888,6000,18
2919,1000,32
2919,2000,20
2919,3000,25
2919,4000,23
2919,5000,23
2919,6000,19
2919,7000,23
2919,10000,25
2951,1000,9
2951,2000,20
2951,3000,15
2951,4000,14
2953,1000,18
2953,2000,10
2953,3000,12
2953,4000,10
2953,5000,12
2953,6000,7
2953,7000,10
2953,8000,15
2953,9000,11
2953,10000,13
2953,11000,8
2953,12000,13
2954,1000,9
2954,2000,10
2954,3000,10
2954,4000,9
2954,5000,10
2954,6000,13
2954,7000,8
2954,8000,10
2954,9000,14
2954,10000,8
2959,1000,29
2959,2000,24
2959,3000,25
2959,4000,19
2959,5000,19
2959,6000,19
2959,7000,20
2959,8000,16
2959,9000,23
2959,10000,18
2959,11000,18
2959,12000,18
2961,1000,19
2961,2000,20
2961,3000,19
2961,4000,17
2961,5000,18
2961,6000,25
2961,7000,21
2961,8000,21
2961,9000,24
2961,10000,19
2961,11000,21
2961,12000,22
2962,1000,9
2962,2000,18
2962,3000,15
2962,4000,16
2962,5000,16
2962,6000,12
2962,10000,11
302,1000,11
302,2000,14
302,3000,18
302,4000,17
302,5000,12
302,6000,15
302,7000,17
302,8000,15
302,9000,18
302,10000,12
302,11000,14
302,12000,11
3031,3000,26
3031,4000,23
3031,5000,25
3031,6000,24
3031,7000,24
3031,10000,24
3032,1000,19
3032,2000,16
3032,3000,21
3032,4000,21
3035,1000,25
3035,3000,23
3035,4000,21
3035,5000,22
3035,6000,23
3035,7000,18
3035,8000,26
3035,9000,27
3035,10000,21
3035,11000,24
3035,12000,19
304,1000,10
304,2000,16
304,3000,20
304,4000,20
304,5000,16
304,6000,16
304,7000,15
304,8000,16
304,9000,16
304,11000,14
304,12000,16
3047,1000,17
3047,10000,13
3050,2000,21
3050,3000,24
3050,4000,20
3050,5000,21
3050,6000,27
3050,7000,23
3050,8000,24
3050,9000,22
3050,10000,23
3050,11000,21
3050,12000,23
3054,1000,13
3054,2000,15
3054,3000,17
3054,4000,17
3054,5000,14
3054,10000,16
3056,1000,22
3056,2000,16
3056,3000,16
3056,4000,14
3056,5000,15
3056,6000,12
3056,7000,15
3056,8000,12
3056,9000,14
3056,10000,20
3058,1000,19
3058,2000,23
3058,3000,23
3058,4000,20
3058,5000,21
3058,6000,17
3058,7000,16
3058,8000,16
3058,9000,23
3058,10000,17
3058,11000,22
3125,1000,16
3125,2000,17
3125,3000,22
3125,4000,16
3125,5000,17
3125,6000,13
3125,7000,7
3125,10000,19
3130,1000,21
3130,3000,18
3130,4000,19
3130,5000,19
3130,10000,18
3149,1000,11
3149,2000,14
3149,3000,8
3149,10000,8
316,1000,20
316,3000,20
316,4000,21
316,5000,19
316,6000,21
316,7000,15
316,8000,13
316,11000,16
316,12000,15
318,1000,12
318,2000,16
318,3000,14
318,4000,13
318,5000,17
318,6000,15
318,10000,13
324,10000,19
328,1000,17
328,2000,23
328,3000,23
328,4000,24
328,5000,25
328,6000,24
328,7000,23
328,8000,20
328,9000,21
328,10000,15
331,1000,24
331,2000,21
331,4000,19
331,5000,17
331,6000,18
331,7000,27
331,8000,22
331,9000,24
331,10000,29
331,11000,28
331,12000,23
332,1000,17
332,3000,21
332,4000,18
332,10000,17
336,1000,12
336,2000,9
336,3000,8
336,4000,9
336,10000,13
339,1000,13
339,2000,22
339,3000,17
339,4000,23
339,5000,20
339,6000,24
339,10000,17
340,1000,22
340,2000,15
340,10000,16
343,1000,16
343,3000,14
343,4000,12
343,8000,11
343,9000,20
343,10000,13
343,11000,18
343,12000,14
346,1000,21
346,2000,20
346,3000,25
3471,1000,15
3471,10000,14
3482,10000,17
3487,1000,22
3487,2000,23
3487,3000,23
3487,4000,24
3487,5000,24
3487,6000,21
3487,10000,21
3488,3000,25
3488,4000,25
3488,6000,17
3488,7000,25
3488,8000,25
3492,1000,20
3492,3000,19
3492,4000,19
3492,5000,22
3492,6000,18
3492,10000,19
3493,2000,20
3493,3000,15
3493,4000,17
3493,6000,18
3493,10000,22
3493,11000,14
3493,12000,24
3500,1000,17
3500,3000,26
3500,4000,15
3500,5000,15
3500,6000,19
3500,7000,16
3500,8000,12
3500,9000,16
3500,10000,13
3500,11000,15
3500,12000,18
3558,1000,24
3558,2000,25
3558,4000,23
3558,5000,21
3558,6000,21
3558,7000,28
3558,10000,18
3561,3000,25
3561,4000,19
3561,5000,21
3561,6000,19
3561,7000,17
3561,9000,17
3561,10000,12
3561,11000,19
3561,12000,16
3563,1000,20
3563,2000,20
3563,3000,20
3563,5000,21
3563,6000,20
3563,7000,22
3563,8000,18
3563,9000,18
3563,10000,17
3563,11000,19
3563,12000,17
3582,2000,23
3582,4000,19
3582,5000,18
3582,8000,23
3582,9000,20
3582,10000,23
3582,11000,13
3582,12000,17
3781,2000,17
3781,3000,22
3781,4000,20
3781,5000,19
3781,6000,21
3781,10000,22
3830,1000,21
3830,3000,20
3830,4000,21
3830,6000,20
3830,7000,18
3830,10000,19
3830,11000,17
39474,1000,21
39474,2000,16
39474,3000,20
39474,4000,19
39474,5000,21
39474,6000,25
39474,7000,21
39474,8000,28
39474,9000,19
39474,10000,19
40111,1000,14
40111,2000,24
40111,3000,20
40111,4000,19
40111,5000,29
40111,6000,21
40111,7000,21
40111,8000,25
40111,9000,22
40111,10000,18
40111,11000,19
40111,12000,17
40791,1000,27
40791,2000,14
40791,3000,18
40791,5000,19
40791,6000,17
40791,7000,18
40791,9000,21
40791,10000,19
40793,1000,23
40793,2000,16
40793,3000,16
40793,4000,20
40793,5000,16
40793,6000,13
40793,7000,16
40793,8000,19
40793,9000,16
40793,10000,20
40793,11000,22
40795,1000,29
40795,10000,26
40797,1000,30
40797,2000,23
40797,3000,24
40797,4000,20
40797,5000,20
40797,6000,21
40797,7000,20
40797,8000,23
40797,10000,19
40799,1000,33
40799,2000,18
40799,3000,19
40799,4000,19
40799,5000,21
40799,6000,17
40799,7000,19
40799,8000,24
40799,9000,20
40799,10000,17
40799,12000,20
40803,1000,28
40803,2000,17
40803,3000,19
40803,4000,18
40803,5000,14
40803,7000,15
40803,10000,22
40803,11000,20
40803,12000,18
40844,1000,28
40844,2000,19
40844,3000,21
40844,4000,20
40844,6000,18
40844,7000,19
40844,9000,17
40844,10000,21
40844,11000,16
40854,1000,26
40854,2000,18
40854,3000,15
40854,4000,15
40854,5000,21
40854,6000,19
40854,7000,20
40854,9000,17
40854,10000,18
40854,11000,23
40854,12000,14
40861,1000,18
40861,2000,11
40861,3000,11
40861,4000,15
40861,5000,19
40861,10000,16
40875,1000,23
40875,2000,16
40875,3000,13
40875,4000,16
40875,5000,13
40875,6000,15
40875,7000,17
40875,8000,21
40875,10000,19
40875,11000,15
40875,12000,15
40914,1000,27
40914,2000,15
40914,3000,19
40914,4000,21
40914,5000,20
40914,6000,19
40914,7000,20
40914,8000,17
40914,9000,23
40914,10000,17
40976,2000,10
40976,3000,16
40976,4000,11
40976,5000,11
40976,6000,8
40976,7000,12
40976,8000,10
40976,10000,8
40988,1000,30
40988,2000,15
40988,3000,21
40988,4000,21
40988,7000,23
40988,9000,24
40988,10000,21
40988,12000,19
40992,1000,25
40992,2000,15
40992,3000,14
40992,4000,15
40992,5000,20
40992,6000,18
40992,10000,18
41001,1000,22
41001,2000,18
41001,10000,19
41016,1000,28
41016,10000,21
41018,1000,28
41018,2000,19
41018,3000,20
41018,4000,23
41018,5000,19
41018,6000,12
41018,7000,24
41018,10000,19
41025,1000,27
41025,2000,18
41025,3000,12
41025,10000,16
41027,1000,32
41027,2000,14
41027,3000,16
41027,5000,21
41027,7000,23
41027,10000,21
41183,1000,14
41183,10000,11
41497,2000,9
41497,3000,7
41497,4000,9
41497,6000,11
41497,7000,10
41497,9000,10
41497,10000,8
41497,11000,9
41499,1000,8
41499,2000,11
41499,3000,10
41499,5000,9
41499,6000,9
41499,10000,9
41499,11000,13
41580,1000,16
41580,2000,13
41580,3000,16
41580,4000,10
41580,10000,14
41585,1000,15
41585,2000,16
41585,3000,15
41585,4000,13
41585,5000,15
41585,6000,18
41585,10000,15
41606,1000,14
41606,10000,13
41614,1000,19
41614,10000,17
41762,1000,16
41762,2000,12
41762,3000,11
41762,4000,10
41762,5000,14
41762,10000,11
41864,1000,14
41864,10000,9
46292,1000,20
46292,2000,25
46292,3000,20
46292,4000,25
46292,5000,22
46292,6000,15
46292,7000,13
46292,8000,9
46292,10000,19
46292,11000,10
46292,12000,16
46611,1000,16
46611,2000,19
46611,3000,20
46611,4000,22
46611,5000,19
46611,6000,20
46611,7000,18
46611,8000,22
46611,9000,19
46611,10000,14
46611,11000,19
46611,12000,20
46630,1000,15
46630,2000,16
46630,3000,16
46630,4000,12
46630,5000,14
46630,6000,8
46630,7000,4
46630,10000,14
46645,1000,17
46645,2000,15
46645,3000,19
46645,4000,17
46645,5000,17
46645,6000,21
46645,7000,17
46645,8000,20
46645,9000,19
46645,10000,19
46645,11000,20
46659,1000,11
46659,2000,12
46659,3000,15
46659,4000,14
46659,5000,13
46659,6000,13
46659,7000,12
46659,8000,13
46659,10000,10
46659,11000,12
46672,1000,14
46672,2000,9
46672,3000,8
46672,4000,10
46672,5000,8
46672,6000,9
46672,7000,7
46672,8000,8
46672,9000,6
46672,10000,12
46672,11000,8
46672,12000,10
46680,1000,11
46680,2000,15
46680,3000,12
46680,10000,10
46730,1000,20
46730,2000,16
46730,3000,16
46730,4000,20
46730,5000,21
46730,6000,21
46730,7000,25
46730,8000,25
46730,9000,20
46803,1000,18
46803,10000,15
47555,1000,17
47555,2000,18
47555,3000,20
47555,4000,22
47555,5000,21
47555,6000,21
47555,7000,21
47555,8000,25
47555,9000,21
47555,10000,22
47555,11000,23
47555,12000,25
48361,1000,9
48361,3000,12
48361,4000,17
48361,5000,11
48361,6000,10
48361,7000,9
48361,8000,11
48361,9000,10
48361,10000,8
48361,11000,10
48363,1000,10
48363,2000,15
48363,3000,17
48363,4000,22
48363,10000,10
48616,1000,15
48616,2000,14
48616,10000,14
48685,2000,25
48685,3000,24
48685,4000,28
48685,5000,23
48685,6000,26
48685,7000,26
48685,8000,22
48685,9000,22
48685,11000,20
48685,12000,21
48721,1000,9
48721,10000,11
48816,10000,14
48818,1000,22
48818,2000,20
48818,10000,18
48889,10000,15
48895,10000,9
489,1000,20
489,2000,21
489,3000,24
489,5000,22
489,6000,17
489,10000,18
48908,10000,11
48909,10000,11
48925,1000,19
48925,3000,22
48925,5000,21
48925,6000,23
48925,7000,12
48925,10000,20
48940,2000,18
48940,4000,15
48940,10000,11
49082,1000,12
49082,2000,17
49082,3000,12
49082,4000,14
49082,5000,11
49082,10000,14
49147,1000,12
49147,2000,9
49147,3000,6
49147,10000,12
49154,1000,11
49154,10000,11
492,1000,22
492,2000,22
492,3000,28
492,4000,26
492,5000,26
492,6000,26
492,7000,28
492,8000,29
492,9000,26
492,10000,13
492,11000,31
492,12000,28
49255,1000,32
49255,2000,22
49255,3000,21
49255,10000,22
49404,1000,16
49404,2000,17
49404,3000,12
49404,4000,14
49404,5000,19
49404,6000,18
49404,7000,16
49404,8000,10
49404,9000,19
49404,10000,16
49404,11000,19
49412,2000,17
49412,3000,16
49412,4000,16
49412,5000,18
49412,6000,21
49412,10000,15
49414,1000,23
49414,4000,11
49414,5000,10
49414,6000,11
49414,7000,16
49414,8000,16
49414,10000,15
49416,3000,22
49416,4000,15
49416,5000,14
49416,6000,13
49416,7000,20
49416,8000,19
49416,10000,13
49421,1000,17
49421,2000,12
49421,3000,17
49421,4000,18
49421,5000,17
49421,6000,19
49421,7000,17
49421,10000,15
497,1000,14
497,3000,19
497,4000,20
497,5000,19
497,6000,19
497,7000,20
497,8000,19
497,9000,18
497,10000,21
501,1000,14
501,2000,14
501,3000,12
501,4000,15
501,5000,14
501,10000,12
506,1000,23
506,2000,26
506,3000,20
506,4000,20
506,5000,19
506,6000,21
506,7000,17
506,10000,21
510,10000,21
513,1000,15
513,2000,26
513,3000,20
513,4000,27
513,5000,29
513,6000,23
513,7000,27
513,8000,27
513,9000,22
513,10000,14
516,1000,24
516,2000,17
516,3000,20
516,4000,20
516,6000,20
516,7000,14
516,9000,22
516,10000,18
516,11000,17
516,12000,12
519,1000,17
519,2000,22
519,3000,14
519,4000,19
519,10000,16
52055,1000,20
52055,2000,13
52055,3000,18
52055,4000,17
52055,10000,19
52140,1000,20
52140,2000,18
52140,4000,18
52140,5000,18
52140,10000,17
52142,1000,17
52142,6000,11
52142,8000,14
52144,1000,18
52144,2000,19
52144,4000,18
52144,10000,14
52209,1000,11
52209,2000,11
52209,10000,10
525,1000,15
525,2000,9
525,3000,12
525,4000,18
525,5000,16
525,6000,13
525,7000,20
525,10000,10
527,1000,10
527,2000,11
527,3000,14
527,4000,12
527,5000,8
527,6000,16
527,10000,14
532,1000,18
532,2000,16
532,10000,16
539,1000,21
539,2000,30
539,4000,22
539,5000,29
539,7000,25
539,8000,24
539,9000,25
539,10000,23
539,11000,25
543,1000,18
543,2000,21
543,3000,15
543,4000,21
543,6000,19
543,9000,19
543,10000,13
543,12000,21
549,10000,11
550,1000,18
550,2000,16
550,3000,15
550,4000,13
550,5000,15
550,6000,14
550,7000,15
550,8000,13
550,9000,17
550,10000,9
550,11000,15
550,12000,21
55180,1000,25
55180,2000,17
55180,3000,18
55180,4000,20
55180,5000,24
55180,6000,20
55180,7000,20
55180,8000,20
55180,10000,19
55220,1000,27
55220,2000,14
55220,3000,22
55220,4000,21
55220,5000,19
55220,6000,20
55220,7000,18
55220,10000,22
55281,1000,22
55281,10000,17
55717,1000,29
55717,2000,23
55717,4000,19
55717,5000,18
55717,6000,23
55717,7000,25
55717,8000,23
55717,10000,21
55717,11000,25
55721,1000,18
55721,5000,17
55721,7000,17
55721,9000,20
55721,10000,16
55721,12000,19
57628,1000,22
57628,3000,17
57628,4000,15
57628,5000,7
57628,6000,16
57628,7000,19
57628,10000,17
57782,1000,10
57782,10000,10
57791,10000,22
57793,1000,10
57793,2000,15
57793,10000,9
57799,1000,14
57799,2000,16
57799,3000,18
57799,4000,17
57799,5000,17
57799,6000,10
57799,10000,15
58047,1000,11
58047,2000,11
58047,3000,13
58047,4000,13
58047,5000,13
58047,6000,13
58047,7000,9
58047,10000,10
58095,1000,20
58095,3000,23
58095,5000,19
58095,6000,15
58095,7000,21
58095,8000,18
58095,9000,17
58527,1000,28
58527,2000,16
58527,10000,26
58587,1000,24
58587,4000,21
58587,5000,25
58587,6000,25
58587,7000,28
58587,10000,24
58587,11000,23
58638,1000,18
58638,2000,16
58638,3000,11
58638,4000,9
58638,10000,16
59613,1000,19
59613,2000,19
59613,10000,19
672,1000,26
672,2000,18
672,3000,20
672,4000,21
672,5000,23
672,6000,17
672,7000,21
672,8000,22
672,10000,23
673,1000,23
673,2000,18
673,3000,23
673,5000,20
673,6000,26
673,8000,22
673,9000,24
673,11000,21
673,12000,19
678,1000,11
678,3000,12
678,4000,11
678,5000,13
678,6000,10
678,7000,13
678,10000,9
679,1000,24
679,3000,18
679,4000,18
679,5000,20
679,6000,17
679,7000,18
679,8000,12
679,10000,18
684,1000,26
684,2000,23
684,3000,22
684,4000,23
684,5000,23
684,6000,26
684,7000,23
684,8000,20
684,9000,20
684,10000,27
684,11000,24
691,1000,18
691,2000,17
691,3000,16
691,4000,18
691,5000,15
691,6000,15
691,7000,20
691,10000,19
701,1000,12
701,2000,9
701,3000,9
701,4000,11
701,6000,11
701,7000,13
701,9000,16
701,10000,8
701,12000,15
772,1000,23
772,2000,22
772,3000,16
772,4000,19
772,5000,18
772,6000,18
772,7000,15
772,8000,20
772,10000,18
772,11000,17
773,1000,23
773,2000,19
773,3000,20
773,4000,21
773,5000,25
773,6000,20
773,7000,19
773,10000,18
777,1000,12
777,2000,8
777,3000,11
777,4000,13
777,5000,11
777,6000,18
777,10000,10
790,1000,15
790,10000,14
796,2000,13
796,3000,16
796,4000,14
796,5000,17
796,6000,20
796,7000,11
796,10000,16
808,1000,9
808,2000,11
808,3000,16
808,4000,12
808,5000,16
808,6000,17
808,7000,7
808,8000,10
808,9000,9
808,10000,17
816,1000,16
816,3000,22
816,5000,20
816,6000,20
816,7000,19
816,8000,19
816,10000,22
821,1000,21
821,10000,16
835,1000,13
835,2000,16
835,3000,18
841,1000,13
841,10000,14
843,1000,13
843,10000,15
847,1000,23
847,2000,15
847,3000,17
847,4000,19
847,5000,19
847,7000,13
847,8000,19
847,9000,22
847,10000,18
847,11000,13
847,12000,20
852,1000,21
852,2000,18
852,3000,16
852,4000,19
852,6000,14
852,7000,19
852,9000,20
852,10000,20
852,11000,17
853,1000,23
853,10000,23
857,1000,21
857,10000,17
860,1000,26
860,2000,22
860,3000,19
860,4000,23
860,5000,24
860,6000,22
860,8000,20
860,9000,25
860,10000,23
860,11000,27
871,1000,23
871,2000,20
871,3000,23
871,4000,22
871,5000,20
871,6000,19
871,7000,21
871,10000,21
878,1000,18
878,2000,15
878,3000,15
878,4000,17
878,5000,19
878,6000,20
878,7000,18
878,8000,17
878,10000,16
966,1000,13
966,2000,17
966,3000,15
966,10000,17
969,1000,26
969,6000,23
969,10000,15
971,1000,26
971,2000,17
971,3000,20
971,4000,19
971,5000,23
971,6000,25
971,7000,24
971,8000,27
971,10000,18
971,11000,26
971,12000,22
973,1000,27
973,2000,24
973,3000,25
973,4000,25
973,5000,28
973,6000,27
973,10000,22
987,1000,11
987,2000,18
987,10000,15
