taxon_name,level_1
illecebrum_type,illecebrum_type
illicium,illicium
impatiens,impatiens
inula,inula
inula_type,inula_type
iridaceae,iridaceae
iridaceae_liliaceae,iridaceae_liliaceae
iris,iris
iris_germanica_type,iris_germanica_type
jasione,jasione
jasione_montana_type,jasione_montana_type
juglans,juglans
juglans_pterocarya,juglans_pterocarya
juglans_regia,juglans_regia
juglans_type,juglans_type
juniperus,juniperus
juniperus_communis,juniperus_communis
juniperus_type,juniperus_type
jurinea_type,jurinea_type
knautia,knautia
koenigia_alpina,koenigia_alpina
koenigia_islandica,koenigia_islandica
koenigia_sect_aconogonon,koenigia_sect_aconogonon
lamiaceae,lamiaceae
lamiaceae_hexacolpate,lamiaceae_hexacolpate
lamiaceae_tricolpate,lamiaceae_tricolpate
lamiaceae_undiff,lamiaceae_undiff
lamium_album_type,lamium_album_type
larix,larix
larix_gmelinii,larix_gmelinii
larix_sibirica,larix_sibirica
larix_type,larix_type
laserpitium_latifolium_type,laserpitium_latifolium_type
lathyrus,lathyrus
lathyrus_type,lathyrus_type
lauraceae,lauraceae
laurus,laurus
ledum_type,ledum_type
legousia_type,legousia_type
leontice_leontopetalum,leontice_leontopetalum
leontice_type,leontice_type
ligusticum_mutellina,ligusticum_mutellina
ligustrum,ligustrum
ligustrum_type,ligustrum_type
liliaceae,liliaceae
liliaceae_sensu_lato,liliaceae_sensu_lato
liliaceae_type,liliaceae_type
liliaceae_undiff,liliaceae_undiff
lilium,lilium
limonium_type,limonium_type
limonium_vulgare,limonium_vulgare
linaceae,linaceae
linaria,linaria
linaria_type,linaria_type
linnaea,linnaea
linnaea_borealis,linnaea_borealis
linum,linum
linum_austriacum_type,linum_austriacum_type
linum_bienne_type,linum_bienne_type
linum_catharticum_type,linum_catharticum_type
linum_type,linum_type
linum_undiff,linum_undiff
liquidambar,liquidambar
listera_type,listera_type
lithospermum_officinale,lithospermum_officinale
lobelia,lobelia
lobelioideae,lobelioideae
lomelosia_argentea_type,lomelosia_argentea_type
lomelosia_rotata_type,lomelosia_rotata_type
lonicera,lonicera
loranthaceae,loranthaceae
loranthus,loranthus
loranthus_europaeus,loranthus_europaeus
lotus,lotus
lotus_type,lotus_type
luzula,luzula
lychnis_type,lychnis_type
lysichiton,lysichiton
lysimachia,lysimachia
lysimachia_vulgaris,lysimachia_vulgaris
lysimachia_vulgaris_type,lysimachia_vulgaris_type
lythraceae,lythraceae
lythrum,lythrum
lythrum_portula_type,lythrum_portula_type
lythrum_salicaria,lythrum_salicaria
lythrum_salicaria_type,lythrum_salicaria_type
lythrum_type,lythrum_type
magnoliaceae,magnoliaceae
maianthemum_bifolium,maianthemum_bifolium
malabaila,malabaila
malinae,malinae
mallotus,mallotus
malva,malva
malvaceae,malvaceae
matricaria,matricaria
matricaria_type,matricaria_type
matthiola,matthiola
medicago,medicago
medicago_sativa_type,medicago_sativa_type
melampyrum,melampyrum
melastomataceae,melastomataceae
meliaceae_undiff,meliaceae_undiff
melilotus,melilotus
menispermaceae,menispermaceae
mentha,mentha
mentha_type,mentha_type
mercurialis,mercurialis
mercurialis_annua,mercurialis_annua
mercurialis_perennis,mercurialis_perennis
micranthes_nivalis_type,micranthes_nivalis_type
micranthes_stellaris,micranthes_stellaris
micranthes_stellaris_type,micranthes_stellaris_type
mimosoid_clade,mimosoid_clade
minuartia,minuartia
minuartia_rubra_type,minuartia_rubra_type
moltkiopsis_type,moltkiopsis_type
monotropoideae,monotropoideae
moraceae,moraceae
morina,morina
morus_alba_type,morus_alba_type
muscari,muscari
muscari_type,muscari_type
myosotis,myosotis
myosotis_type,myosotis_type
myrica,myrica
myricaria,myricaria
myrtaceae,myrtaceae
myrtus,myrtus
nerium,nerium
nigella,nigella
nitraria,nitraria
noaea_type,noaea_type
nonea,nonea
nonea_type,nonea_type
olea,olea
olea_europaea,olea_europaea
olea_type,olea_type
oleaceae,oleaceae
oleaceae_broken,oleaceae_broken
oleaceae_crumpled,oleaceae_crumpled
oleaceae_obscured,oleaceae_obscured
oleaceae_undiff,oleaceae_undiff
omalotheca,omalotheca
onagraceae,onagraceae
onagraceae_undiff,onagraceae_undiff
onobrychis_type,onobrychis_type
ononis_type,ononis_type
onopordum_type,onopordum_type
onosma_type,onosma_type
orchidaceae,orchidaceae
orlaya_grandiflora,orlaya_grandiflora
ornithogalum_type,ornithogalum_type
orobanchaceae,orobanchaceae
ostrya_carpinifolia,ostrya_carpinifolia
ostrya_carpinus,ostrya_carpinus
ostrya_carpinus_betulus_type,ostrya_carpinus_betulus_type
ostrya_carpinus_orientalis,ostrya_carpinus_orientalis
ostrya_carpinus_type,ostrya_carpinus_type
ostrya_corylus_type,ostrya_corylus_type
ostrya_type,ostrya_type
oxalidaceae,oxalidaceae
oxalis,oxalis
oxalis_acetosella,oxalis_acetosella
oxalis_stricta_type,oxalis_stricta_type
oxyria_digyna,oxyria_digyna
paliurus,paliurus
paliurus_spina_minus_christi,paliurus_spina_minus_christi
papaver,papaver
papaver_argemone,papaver_argemone
papaver_argemone_type,papaver_argemone_type
papaver_radicatum_type,papaver_radicatum_type
papaver_rhoeas_type,papaver_rhoeas_type
papaver_type,papaver_type
papaveraceae,papaveraceae
parnassia,parnassia
parnassia_palustris,parnassia_palustris
paronychia_herniaria_type,paronychia_herniaria_type
paronychia_type,paronychia_type
parrotia_persica,parrotia_persica
parthenocissus,parthenocissus
patrinia,patrinia
pedicularis,pedicularis
pedicularis_oederi_type,pedicularis_oederi_type
pedicularis_palustris_type,pedicularis_palustris_type
persicaria,persicaria
persicaria_amphibia,persicaria_amphibia
persicaria_amphibia_type,persicaria_amphibia_type
persicaria_lapathifolia_type,persicaria_lapathifolia_type
persicaria_maculosa,persicaria_maculosa
persicaria_maculosa_type,persicaria_maculosa_type
peucedanum_type,peucedanum_type
phacelia,phacelia
phellodendron,phellodendron
phillyrea,phillyrea
phillyrea_type,phillyrea_type
phlox,phlox
phlox_sibirica,phlox_sibirica
phyllanthus,phyllanthus
phyteuma,phyteuma
phyteuma_type,phyteuma_type
picea,picea
picea_abies,picea_abies
picea_obovata,picea_obovata
picea_pinus_undiff,picea_pinus_undiff
picea_sect_eupicea,picea_sect_eupicea
picea_sect_omorika,picea_sect_omorika
picea_undiff,picea_undiff
pimpinella_anisum,pimpinella_anisum
pimpinella_major_type,pimpinella_major_type
pimpinella_type,pimpinella_type
pinaceae,pinaceae
pinaceae_broken,pinaceae_broken
pinaceae_corroded,pinaceae_corroded
pinaceae_crumpled,pinaceae_crumpled
pinaceae_degraded,pinaceae_degraded
pinaceae_obscured,pinaceae_obscured
pinaceae_undiff,pinaceae_undiff
pinguicula,pinguicula
pinus,pinus
pinus_broken,pinus_broken
pinus_cembra_type,pinus_cembra_type
pinus_corroded,pinus_corroded
pinus_crumpled,pinus_crumpled
pinus_degraded,pinus_degraded
pinus_eldarica_type,pinus_eldarica_type
pinus_fragmented,pinus_fragmented
pinus_haploxylon,pinus_haploxylon
pinus_koraiensis,pinus_koraiensis
pinus_pumila,pinus_pumila
pinus_sibirica,pinus_sibirica
pinus_subg_pinus,pinus_subg_pinus
pinus_subg_pinus_type,pinus_subg_pinus_type
pinus_subg_strobus,pinus_subg_strobus
pinus_subg_strobus_type,pinus_subg_strobus_type
pinus_subg_strobus_undiff,pinus_subg_strobus_undiff
pinus_sylvestris,pinus_sylvestris
pinus_sylvestris_type,pinus_sylvestris_type
pinus_undiff,pinus_undiff
pistacia,pistacia
pistacia_atlantica,pistacia_atlantica
pistacia_palaestina,pistacia_palaestina
plantaginaceae,plantaginaceae
plantago,plantago
plantago_alpina,plantago_alpina
plantago_alpina_type,plantago_alpina_type
plantago_coronopus,plantago_coronopus
plantago_coronopus_type,plantago_coronopus_type
plantago_indeterminata,plantago_indeterminata
plantago_lanceolata,plantago_lanceolata
plantago_lanceolata_type,plantago_lanceolata_type
plantago_major,plantago_major
plantago_major_p_media,plantago_major_p_media
plantago_major_p_media_type,plantago_major_p_media_type
plantago_major_type,plantago_major_type
plantago_maritima,plantago_maritima
plantago_maritima_type,plantago_maritima_type
plantago_media,plantago_media
plantago_media_type,plantago_media_type
plantago_ovata_type,plantago_ovata_type
plantago_rhizoxylon,plantago_rhizoxylon
plantago_tenuiflora_type,plantago_tenuiflora_type
plantago_undiff,plantago_undiff
plantago_uniflora,plantago_uniflora
platanus,platanus
platanus_orientalis,platanus_orientalis
platycarya,platycarya
plumbaginaceae,plumbaginaceae
poaceae,poaceae
poaceae_bigger_than_37_mu_m,poaceae_bigger_than_37_mu_m
poaceae_broken,poaceae_broken
poaceae_cerealia,poaceae_cerealia
